id,assignment_id,json,version,date,created_at,updated_at,enddate,startdate,status
339,1969,"[{'cpl': 1898.73417721519, 'cpql': 6000, 'cpsv': 18750, 'leads': 79, 'qrate': 31.645569620253166, 'budget': 150000, 'qleads': 25, 'source': 'google', 'svdone': 8, 'svrate': 32, 'subsource': 'google_search'}, {'cpl': 1298.7012987012988, 'cpql': 7142.857142857142, 'cpsv': 33333.333333333336, 'leads': 77, 'qrate': 18.181818181818183, 'budget': 100000, 'qleads': 14.000000000000002, 'source': 'google', 'svdone': 3, 'svrate': 21.428571428571427, 'subsource': 'discovery_ctw'}, {'cpl': 1000, 'cpql': 8333.333333333334, 'cpsv': 33333.333333333336, 'leads': 100, 'qrate': 12, 'budget': 100000, 'qleads': 12, 'source': 'google', 'svdone': 3, 'svrate': 25, 'subsource': 'gdn_ri_remarketing'}, {'cpl': 1198.6301369863013, 'cpql': 7000, 'cpsv': 29166.666666666668, 'leads': 146, 'qrate': 17.123287671232877, 'budget': 175000, 'qleads': 25, 'source': 'facebook', 'svdone': 6, 'svrate': 24, 'subsource': 'facebook_lead_gen'}, {'cpl': 1000, 'cpql': 5555.555555555556, 'cpsv': 20000, 'leads': 100, 'qrate': 18, 'budget': 100000, 'qleads': 18, 'source': 'native', 'svdone': 5, 'svrate': 27.77777777777778, 'subsource': 'taboola'}, {'cpl': 699.3006993006993, 'cpql': 7142.857142857143, 'cpsv': 25000, 'leads': 143, 'qrate': 9.79020979020979, 'budget': 100000, 'qleads': 14, 'source': 'affiliate', 'svdone': 4, 'svrate': 28.571428571428573, 'subsource': 'sms'}]",june,,2021-07-06 06:26:53.340624,2021-07-06 06:36:35.800619,2021-09-30,2021-06-18,inactive
556,3365,"[{'cpl': 2500, 'cpql': 10000, 'cpsv': 40000, 'leads': 78, 'qrate': 25, 'budget': 195000, 'qleads': 19.5, 'source': 'google', 'svdone': 4.875, 'svrate': 25, 'subsource': 'discovery_ctw'}, {'cpl': 1800, 'cpql': 9000.000000000002, 'cpsv': 36000.00000000001, 'leads': 119.44444444444444, 'qrate': 20, 'budget': 215000, 'qleads': 23.888888888888886, 'source': 'facebook', 'svdone': 5.972222222222221, 'svrate': 25, 'subsource': 'leadgen_ri'}]",Capital Focussed Media Plan,,2023-01-16 06:50:28.242219,2023-01-16 07:00:59.587300,,,inactive
553,2657,"[{'cpl': 450, 'cpql': 2250, 'leads': 488.8888888888889, 'qrate': 20, 'budget': 220000, 'qleads': 97.77777777777777, 'source': 'facebook', 'subsource': 'leadgen_ri'}, {'cpl': 400, 'cpql': 2000, 'leads': 61.1775, 'qrate': 20, 'budget': 24471, 'qleads': 12.2355, 'source': 'whatsapp', 'subsource': ''}, {'cpl': 300, 'cpql': 3750.0000000000005, 'leads': 93.33333333333333, 'qrate': 8, 'budget': 28000, 'qleads': 7.466666666666666, 'source': 'vapp', 'subsource': ''}, {'cpl': 1100, 'cpql': 3666.6666666666665, 'leads': 27.272727272727273, 'qrate': 30, 'budget': 30000, 'qleads': 8.181818181818182, 'source': 'google', 'subsource': 'search_ri'}]",21st Sept-15th Jan 2023,,2023-01-10 09:52:11.294560,2023-01-10 09:57:18.919643,,,inactive
486,2951,"[{'cpl': 1555.5555555555557, 'cpql': 7000, 'cpsv': 35000, 'leads': 90, 'qrate': 22.22222222222222, 'budget': 140000, 'qleads': 20, 'source': 'facebook', 'svdone': 4, 'svrate': 20, 'subsource': 'ctw_ri'}, {'cpl': 1384.6153846153845, 'cpql': 9000, 'cpsv': 45000, 'leads': 65, 'qrate': 15.384615384615385, 'budget': 90000, 'qleads': 10, 'source': 'facebook', 'svdone': 2, 'svrate': 20, 'subsource': 'leadgen_ri_marathi'}, {'cpl': 1323.5294117647059, 'cpql': 6428.571428571428, 'cpsv': 30000, 'leads': 68, 'qrate': 20.58823529411765, 'budget': 90000, 'qleads': 14, 'source': 'facebook', 'svdone': 3, 'svrate': 21.428571428571427, 'subsource': 'leadgen_ri'}, {'cpl': 2222.222222222222, 'cpql': 10101.0101010101, 'cpsv': 50505.050505050494, 'leads': 27, 'qrate': 22, 'budget': 60000, 'qleads': 5.94, 'source': 'google', 'svdone': 1.1880000000000002, 'svrate': 20, 'subsource': 'discovery'}, {'cpl': 2400, 'cpql': 10000, 'cpsv': 41666.66666666667, 'leads': 25, 'qrate': 24, 'budget': 60000, 'qleads': 6, 'source': 'google', 'svdone': 1.44, 'svrate': 24, 'subsource': 'search_ri_generic'}, {'cpl': 3000, 'cpql': 11538.461538461537, 'cpsv': 38461.53846153846, 'leads': 20, 'qrate': 26, 'budget': 60000, 'qleads': 5.2, 'source': 'google', 'svdone': 1.56, 'svrate': 30, 'subsource': 'search_ri_brand'}]",Media Plan 1,,2022-11-07 05:44:41.945634,2022-11-07 05:56:11.306595,2022-12-13,2022-10-14,inactive
554,1969,"[{'cpl': 1000, 'cpql': 5000, 'cpsv': 20000, 'leads': 300, 'qrate': 20, 'budget': 300000, 'qleads': 60, 'source': 'affiliate', 'svdone': 15, 'svrate': 25, 'subsource': 'polyvalent'}, {'cpl': 900, 'cpql': 6000, 'cpsv': 22222.222222222223, 'leads': 333.3333333333333, 'qrate': 15, 'budget': 300000, 'qleads': 50, 'source': 'database', 'svdone': 13.5, 'svrate': 27, 'subsource': 'sms_vapp'}, {'cpl': 1800, 'cpql': 9000, 'cpsv': 34615.384615384624, 'leads': 111.11111111111111, 'qrate': 20, 'budget': 200000, 'qleads': 22.22222222222222, 'source': 'native', 'svdone': 5.777777777777777, 'svrate': 26, 'subsource': 'taboola_mobile'}, {'cpl': 1800, 'cpql': 10000, 'cpsv': 38461.53846153846, 'leads': 55.55555555555556, 'qrate': 18, 'budget': 100000, 'qleads': 10, 'source': 'native', 'svdone': 2.6, 'svrate': 26, 'subsource': 'adgebra_gujrati'}, {'cpl': 1700, 'cpql': 5660.377358490566, 'cpsv': 17647.058823529413, 'leads': 352.94117647058823, 'qrate': 30.033333333333335, 'budget': 600000, 'qleads': 106, 'source': 'google', 'svdone': 34, 'svrate': 32.075471698113205, 'subsource': 'search_ri'}, {'cpl': 1500, 'cpql': 6818.181818181818, 'cpsv': 26086.956521739132, 'leads': 400, 'qrate': 22, 'budget': 600000, 'qleads': 88, 'source': 'google', 'svdone': 23, 'svrate': 26.136363636363637, 'subsource': 'discovery_ctw'}, {'cpl': 1800, 'cpql': 7500, 'cpsv': 27777.777777777777, 'leads': 166.66666666666666, 'qrate': 24, 'budget': 300000, 'qleads': 40, 'source': 'facebook', 'svdone': 10.8, 'svrate': 27, 'subsource': 'ctw_ri'}, {'cpl': 1200, 'cpql': 6000, 'cpsv': 23076.923076923078, 'leads': 250, 'qrate': 20, 'budget': 300000, 'qleads': 50, 'source': 'facebook', 'svdone': 13, 'svrate': 26, 'subsource': 'leadgen_ri'}, {'cpl': 1200, 'cpql': 6000.000000000001, 'cpsv': 23076.92307692308, 'leads': 166.66666666666666, 'qrate': 20, 'budget': 200000, 'qleads': 33.33333333333333, 'source': 'facebook', 'svdone': 8.666666666666664, 'svrate': 26, 'subsource': 'leadgen_ri_lookalike'}, {'cpl': 1200, 'cpql': 6000, 'cpsv': 23076.923076923078, 'leads': 250, 'qrate': 20, 'budget': 300000, 'qleads': 50, 'source': 'facebook', 'svdone': 13, 'svrate': 26, 'subsource': 'facebook_conversion'}]",JFM 2023 Media Plan,,2023-01-12 12:17:51.566264,2023-01-12 13:43:46.607577,2023-03-31,2023-01-01,active
617,3592,"[{'cpl': 1500, 'cpql': 4687.499999999999, 'cpsv': 14648.437499999998, 'leads': 66.66666666666667, 'qrate': 32, 'budget': 100000, 'qleads': 21.333333333333336, 'source': 'facebook', 'svdone': 6.826666666666667, 'svrate': 32, 'subsource': 'leadgen_ri_lookalike'}, {'cpl': 1500, 'cpql': 4687.499999999999, 'cpsv': 14648.437499999998, 'leads': 66.66666666666667, 'qrate': 32, 'budget': 100000, 'qleads': 21.333333333333336, 'source': 'facebook', 'svdone': 6.826666666666667, 'svrate': 32, 'subsource': 'ctw_ri'}, {'cpl': 1973.6842105263158, 'cpql': 5482.456140350877, 'cpsv': 16124.87100103199, 'leads': 38, 'qrate': 36, 'budget': 75000, 'qleads': 13.68, 'source': 'google', 'svdone': 4.6512, 'svrate': 34, 'subsource': 'search_ri_generic'}, {'cpl': 1900, 'cpql': 5937.5, 'cpsv': 18554.6875, 'leads': 78.94736842105263, 'qrate': 32, 'budget': 150000, 'qleads': 25.263157894736842, 'source': 'google', 'svdone': 8.08421052631579, 'svrate': 32, 'subsource': 'discovery_ctw'}, {'cpl': 1600, 'cpql': 5333.333333333333, 'cpsv': 17777.777777777777, 'leads': 125, 'qrate': 30, 'budget': 200000, 'qleads': 37.5, 'source': 'facebook', 'svdone': 11.25, 'svrate': 30, 'subsource': 'leadgen_ri_video'}, {'cpl': 1587.3015873015872, 'cpql': 5263.1578947368425, 'cpsv': 17543.859649122805, 'leads': 63, 'qrate': 30.158730158730158, 'budget': 100000, 'qleads': 19, 'source': 'facebook', 'svdone': 5.7, 'svrate': 30, 'subsource': 'leadgen_ri'}, {'cpl': 2500, 'cpql': 6250, 'cpsv': 14880.952380952382, 'leads': 30, 'qrate': 40, 'budget': 75000, 'qleads': 12, 'source': 'google', 'svdone': 5.04, 'svrate': 42, 'subsource': 'search_ri_brand'}]",May-June,,2023-05-19 06:26:13.248638,2023-05-19 06:34:58.545504,2023-06-18,2023-05-19,active
637,3574,"[{'cpl': 2000, 'cpql': 6666.666666666667, 'cpsv': 24000, 'leads': 60, 'qrate': 30, 'budget': 120000, 'qleads': 18, 'source': 'google', 'svdone': 5, 'svrate': 27.77777777777778, 'subsource': 'search_ri_brand'}, {'cpl': 1700.8797653958945, 'cpql': 6823.529411764706, 'cpsv': 34117.64705882353, 'leads': 341, 'qrate': 24.926686217008797, 'budget': 580000, 'qleads': 85, 'source': 'facebook', 'svdone': 17, 'svrate': 20, 'subsource': 'facebook_lead_gen'}, {'cpl': 2205.8823529411766, 'cpql': 8823.529411764706, 'cpsv': 33333.333333333336, 'leads': 136, 'qrate': 25, 'budget': 300000, 'qleads': 34, 'source': 'google', 'svdone': 9, 'svrate': 26.470588235294116, 'subsource': 'discovery_ctw'}, {'cpl': 500, 'cpql': 5090.909090909091, 'cpsv': 28000, 'leads': 112, 'qrate': 9.821428571428571, 'budget': 56000, 'qleads': 11, 'source': 'vapp', 'svdone': 2, 'svrate': 18.181818181818183, 'subsource': 'sms_vapp'}, {'cpl': 898.5507246376811, 'cpql': 6200, 'cpsv': 31000, 'leads': 69, 'qrate': 14.492753623188406, 'budget': 62000, 'qleads': 10, 'source': 'sms', 'svdone': 2, 'svrate': 20, 'subsource': 'sms'}, {'cpl': 1000, 'cpql': 5000, 'cpsv': 20000, 'leads': 200, 'qrate': 20, 'budget': 200000, 'qleads': 40, 'source': 'affiliate', 'svdone': 10, 'svrate': 25, 'subsource': 'affiliate'}, {'cpl': 1503.7593984962407, 'cpql': 7407.407407407408, 'cpsv': 40000, 'leads': 133, 'qrate': 20.30075187969925, 'budget': 200000, 'qleads': 27, 'source': 'portals', 'svdone': 5, 'svrate': 18.51851851851852, 'subsource': 'portal'}]",May-June,,2023-06-20 13:09:48.170317,2023-06-21 09:50:20.203591,2023-06-30,2023-05-15,active
587,3382,"[{'cpl': 598.8023952095808, 'cpql': 2127.659574468085, 'cpsv': 8333.333333333334, 'leads': 167, 'qrate': 28.143712574850298, 'budget': 100000, 'qleads': 47, 'source': 'facebook', 'svdone': 12, 'svrate': 25.53191489361702, 'subsource': 'ctw_ri'}, {'cpl': 500, 'cpql': 1923.076923076923, 'cpsv': 6896.551724137931, 'leads': 400, 'qrate': 26, 'budget': 200000, 'qleads': 104, 'source': 'facebook', 'svdone': 29, 'svrate': 27.884615384615383, 'subsource': 'leadgen_ri'}, {'cpl': 751.8796992481203, 'cpql': 2702.7027027027025, 'cpsv': 10000, 'leads': 133, 'qrate': 27.81954887218045, 'budget': 100000, 'qleads': 37, 'source': 'google', 'svdone': 10, 'svrate': 27.027027027027028, 'subsource': 'discovery_ctw'}, {'cpl': 800, 'cpql': 2500, 'cpsv': 7692.307692307692, 'leads': 125, 'qrate': 32, 'budget': 100000, 'qleads': 40, 'source': 'google', 'svdone': 13, 'svrate': 32.5, 'subsource': 'search_ri_brand'}]",MediaPlan 1,,2023-02-27 12:46:41.154718,2023-02-27 12:52:58.895317,2023-03-31,2023-01-01,inactive
558,3366,"[{'cpl': 2400, 'cpql': 9599.999999999998, 'cpsv': 38399.99999999999, 'leads': 101.66666666666667, 'qrate': 25, 'budget': 244000, 'qleads': 25.41666666666667, 'source': 'google', 'svdone': 6.354166666666668, 'svrate': 25, 'subsource': 'discovery_ctw'}, {'cpl': 300, 'cpql': 7000.000000000001, 'cpsv': 28000.000000000004, 'leads': 186.66666666666666, 'qrate': 4.285714285714286, 'budget': 56000, 'qleads': 7.999999999999999, 'source': 'vapp', 'svdone': 1.9999999999999998, 'svrate': 25, 'subsource': 'sms_vapp'}, {'cpl': 500, 'cpql': 3333.333333333333, 'cpsv': 13333.333333333332, 'leads': 248, 'qrate': 15, 'budget': 124000, 'qleads': 37.2, 'source': 'sms', 'svdone': 9.3, 'svrate': 25, 'subsource': 'techniz'}, {'cpl': 1600, 'cpql': 8000, 'cpsv': 32000, 'leads': 297.5, 'qrate': 20, 'budget': 476000, 'qleads': 59.5, 'source': 'facebook', 'svdone': 14.875, 'svrate': 25, 'subsource': 'leadgen_ri'}]",Umbrella,,2023-01-16 07:13:14.168460,2023-01-16 07:42:31.801733,,,active
588,2347,"[{'cpl': 120.05649717514125, 'cpql': 598.5915492957746, 'cpsv': 2500, 'leads': 708, 'qrate': 20.056497175141242, 'budget': 85000, 'qleads': 142, 'source': 'facebook', 'svdone': 34, 'svrate': 23.943661971830984, 'subsource': 'leadgen_ri'}, {'cpl': 1000, 'cpql': 3750, 'cpsv': 15000, 'leads': 15, 'qrate': 26.666666666666668, 'budget': 15000, 'qleads': 4, 'source': 'google', 'svdone': 1, 'svrate': 25, 'subsource': 'search_ri_brand'}]",Media Plan1,,2023-02-27 12:55:19.799274,2023-02-27 13:00:24.637102,2023-03-31,2022-12-01,active
506,1991,"[{'cpl': 1500, 'cpql': 3750, 'cpsv': 18750, 'leads': 20, 'qrate': 40, 'budget': 30000, 'qleads': 8, 'source': 'taboola', 'svdone': 1.6, 'svrate': 20, 'subsource': 'taboola_ri'}, {'cpl': 100, 'cpql': 1000, 'cpsv': 10000, 'leads': 200, 'qrate': 10, 'budget': 20000, 'qleads': 20, 'source': 'whatsapp', 'svdone': 2, 'svrate': 10, 'subsource': 'wati'}, {'budget': 25000, 'source': 'youtube', 'subsource': 'video'}, {'cpl': 4000, 'cpql': 5714.285714285715, 'cpsv': 28571.428571428572, 'leads': 6.25, 'qrate': 70, 'budget': 25000, 'qleads': 4.375, 'source': 'linkedin', 'svdone': 0.875, 'svrate': 20, 'subsource': 'video'}, {'cpl': 1000, 'cpql': 2000, 'cpsv': 10000, 'leads': 25, 'qrate': 50, 'budget': 25000, 'qleads': 12.5, 'source': 'facebook', 'svdone': 2.5, 'svrate': 20, 'subsource': 'videoleadgen_ri'}, {'cpl': 1200, 'cpql': 2400.0000000000005, 'cpsv': 12000.000000000002, 'leads': 41.666666666666664, 'qrate': 50, 'budget': 50000, 'qleads': 20.83333333333333, 'source': 'google', 'svdone': 4.166666666666666, 'svrate': 20, 'subsource': 'display_ri'}, {'cpl': 1400, 'cpql': 2800, 'cpsv': 9333.333333333334, 'leads': 232.14285714285714, 'qrate': 50, 'budget': 325000, 'qleads': 116.07142857142857, 'source': 'google', 'svdone': 34.82142857142857, 'svrate': 30, 'subsource': 'search_ri'}]",Feb 2023 Media Plan ,,2022-12-22 15:34:36.175543,2023-02-21 06:38:12.709653,2023-02-28,2023-02-01,inactive
590,3138,"[{'cpl': 1000, 'cpql': 4166.666666666667, 'cpsv': 11574.074074074073, 'leads': 100, 'qrate': 24, 'budget': 100000, 'qleads': 24, 'source': 'google', 'svdone': 8.64, 'svrate': 36, 'subsource': 'discovery'}, {'cpl': 1200, 'cpql': 4615.384615384616, 'cpsv': 12820.512820512822, 'leads': 83.33333333333333, 'qrate': 26, 'budget': 100000, 'qleads': 21.666666666666664, 'source': 'google', 'svdone': 7.799999999999999, 'svrate': 36, 'subsource': 'search_ri'}, {'cpl': 700, 'cpql': 3500, 'cpsv': 10000, 'leads': 142.85714285714286, 'qrate': 20, 'budget': 100000, 'qleads': 28.571428571428573, 'source': 'facebook', 'svdone': 10, 'svrate': 35, 'subsource': 'ctw_ri'}, {'cpl': 400, 'cpql': 2222.222222222222, 'cpsv': 6535.9477124183, 'leads': 500, 'qrate': 18, 'budget': 200000, 'qleads': 90, 'source': 'facebook', 'svdone': 30.6, 'svrate': 34, 'subsource': 'leadgen_ri'}]",nov 2022  MP Gemini Aster,,2023-03-01 10:30:53.283271,2023-03-01 10:30:53.283271,,,inactive
616,2951,"[{'cpl': 1050, 'cpql': 4038.461538461538, 'cpsv': 14423.076923076922, 'leads': 47.61904761904762, 'qrate': 26, 'budget': 50000, 'qleads': 12.380952380952381, 'source': 'google', 'svdone': 3.466666666666667, 'svrate': 28, 'subsource': 'search_ri_brand'}, {'cpl': 1150, 'cpql': 5227.272727272727, 'cpsv': 20104.895104895106, 'leads': 43.47826086956522, 'qrate': 22, 'budget': 50000, 'qleads': 9.565217391304348, 'source': 'facebook', 'svdone': 2.4869565217391303, 'svrate': 26, 'subsource': 'leadgen_ri'}]",May-Jun Media Plan,,2023-05-15 10:15:58.946619,2023-05-30 10:23:42.655988,2023-06-19,2023-05-19,active
559,3106,"[{'cpl': 1000, 'cpql': 5000, 'cpsv': 20000, 'leads': 87, 'qrate': 20, 'budget': 87000, 'qleads': 17.4, 'source': 'facebook', 'svdone': 4.35, 'svrate': 25, 'subsource': 'leadgen_ri_office'}, {'cpl': 1200, 'cpql': 3428.571428571429, 'cpsv': 13714.285714285716, 'leads': 34.166666666666664, 'qrate': 35, 'budget': 41000, 'qleads': 11.958333333333332, 'source': 'google', 'svdone': 2.989583333333333, 'svrate': 25, 'subsource': 'search_ri_brand'}, {'cpl': 1100, 'cpql': 5499.999999999999, 'cpsv': 21999.999999999996, 'leads': 54.54545454545455, 'qrate': 20, 'budget': 60000, 'qleads': 10.90909090909091, 'source': 'facebook', 'svdone': 2.7272727272727275, 'svrate': 25, 'subsource': 'leadgen_ri_retail'}, {'cpl': 400, 'cpql': 2666.6666666666665, 'cpsv': 13333.333333333332, 'leads': 77.5, 'qrate': 15, 'budget': 31000, 'qleads': 11.625, 'source': 'sms', 'svdone': 2.325, 'svrate': 20, 'subsource': 'sms'}]",Till 31st Jan,,2023-01-16 07:32:49.132939,2023-01-16 08:00:03.832636,2023-01-31,2023-01-01,active
507,3229,"[{'cpl': 700, 'cpql': 3181.818181818182, 'cpsv': 12727.272727272728, 'leads': 428.57142857142856, 'qrate': 22, 'budget': 300000, 'qleads': 94.28571428571428, 'source': 'facebook', 'svdone': 23.57142857142857, 'svrate': 25, 'subsource': 'leadgen_ri'}, {'cpl': 1100, 'cpql': 3142.857142857143, 'cpsv': 12571.428571428572, 'leads': 45.45454545454545, 'qrate': 35, 'budget': 50000, 'qleads': 15.909090909090908, 'source': 'google', 'svdone': 3.977272727272727, 'svrate': 25, 'subsource': 'search_ri'}, {'cpl': 1200, 'cpql': 4800, 'cpsv': 19200, 'leads': 71.66666666666667, 'qrate': 25, 'budget': 86000, 'qleads': 17.916666666666668, 'source': 'google', 'svdone': 4.479166666666667, 'svrate': 25, 'subsource': 'discovery_ctw'}, {'cpl': 220, 'cpql': 2750, 'cpsv': 13750.000000000002, 'leads': 63.63636363636363, 'qrate': 8, 'budget': 14000, 'qleads': 5.090909090909091, 'source': 'sms', 'svdone': 1.018181818181818, 'svrate': 20, 'subsource': 'sms_vapp'}]",digital media plan,,2022-12-23 05:38:11.625820,2023-01-04 08:56:20.862902,2023-02-28,2022-12-24,active
518,2285,"[{'cpl': 1300, 'leads': 38.46153846153846, 'budget': 50000, 'source': 'native', 'subsource': 'adgebra'}, {'cpl': 2600, 'leads': 19.23076923076923, 'budget': 50000, 'source': 'native', 'subsource': 'yahoo_native'}, {'cpl': 2700, 'leads': 37.03703703703704, 'budget': 100000, 'source': 'native', 'subsource': 'times_colombia'}, {'cpl': 2500, 'leads': 40, 'budget': 100000, 'source': 'taboola', 'subsource': 'taboola_mobile'}, {'cpl': 1000, 'leads': 100, 'budget': 100000, 'source': 'google', 'subsource': 'display_ri'}, {'cpl': 2000, 'leads': 50, 'budget': 100000, 'source': 'google', 'subsource': 'search_ri_generic'}]",AGM Vijaylaxmi Aug 2022 - Jan 2023,,2022-12-28 07:17:54.830637,2022-12-28 07:39:48.063969,2023-01-19,2022-08-25,active
636,1059,"[{'cpl': 100, 'cpql': 200, 'cpsv': 500, 'leads': 100, 'qrate': 50, 'budget': 10000, 'qleads': 50, 'source': '99acres', 'svdone': 20, 'svrate': 40, 'subsource': '99acres_youtube'}, {'cpl': 40, 'cpql': 100, 'cpsv': 250, 'leads': 500, 'qrate': 40, 'budget': 20000, 'qleads': 200, 'source': 'facebook_housingpage', 'svdone': 80, 'svrate': 40, 'subsource': 'facebook_lead_gen'}, {'cpl': 100, 'cpql': 200, 'cpsv': 1000, 'leads': 1000, 'qrate': 50, 'budget': 100000, 'qleads': 500, 'source': '99acres', 'svdone': 100, 'svrate': 20, 'subsource': '99acres_locality'}, {'cpl': 12.5, 'cpql': 50, 'cpsv': 62.5, 'leads': 800, 'qrate': 25, 'budget': 10000, 'qleads': 200, 'source': 'facebook', 'svdone': 160, 'svrate': 80, 'subsource': 'facebook_lead_gen'}]",test,,2023-06-20 11:05:19.267854,2023-07-03 11:28:29.027212,2023-06-30,2023-06-01,active
563,3377,"[{'cpl': 450, 'cpql': 1607.1428571428573, 'cpsv': 5739.795918367348, 'leads': 88.88888888888889, 'qrate': 28, 'budget': 40000, 'qleads': 24.888888888888886, 'source': 'facebook', 'svdone': 6.968888888888888, 'svrate': 28, 'subsource': 'ctw_ri'}, {'cpl': 450, 'cpql': 2045.4545454545455, 'cpsv': 7867.132867132867, 'leads': 111.11111111111111, 'qrate': 22, 'budget': 50000, 'qleads': 24.444444444444443, 'source': 'facebook', 'svdone': 6.355555555555555, 'svrate': 26, 'subsource': 'leadgen_ri_earthone'}, {'cpl': 850, 'cpql': 3035.714285714286, 'cpsv': 9486.607142857141, 'leads': 35.294117647058826, 'qrate': 28, 'budget': 30000, 'qleads': 9.882352941176471, 'source': 'google', 'svdone': 3.162352941176471, 'svrate': 32, 'subsource': 'search_ri_brand_earthone'}, {'cpl': 450, 'cpql': 2045.4545454545455, 'cpsv': 7867.132867132867, 'leads': 111.11111111111111, 'qrate': 22, 'budget': 50000, 'qleads': 24.444444444444443, 'source': 'facebook', 'svdone': 6.355555555555555, 'svrate': 26, 'subsource': 'leadgen_ri_serene'}, {'cpl': 850, 'cpql': 3035.714285714286, 'cpsv': 9486.607142857141, 'leads': 35.294117647058826, 'qrate': 28, 'budget': 30000, 'qleads': 9.882352941176471, 'source': 'google', 'svdone': 3.162352941176471, 'svrate': 32, 'subsource': 'search_ri_brand_serene'}]",Jan-Feb Media Plan,,2023-01-20 07:28:33.396822,2023-01-20 07:36:31.779134,2023-02-20,2023-01-20,active
564,2285,"[{'cpl': 1800, 'leads': 44.44444444444444, 'budget': 80000, 'source': 'facebook', 'subsource': 'leadgen_ri'}, {'cpl': 2200, 'leads': 18.181818181818183, 'budget': 40000, 'source': 'google', 'subsource': 'discovery_ctw'}, {'cpl': 2600, 'leads': 19.23076923076923, 'budget': 50000, 'source': 'native', 'subsource': 'yahoo_native'}, {'cpl': 2500, 'leads': 20, 'budget': 50000, 'source': 'taboola', 'subsource': 'taboola_mobile'}, {'cpl': 3500, 'leads': 22.857142857142858, 'budget': 80000, 'source': 'google', 'subsource': 'search_ri_generic'}]",AGM Jan 2023 - March 2023,,2023-01-20 11:40:44.557795,2023-01-20 11:43:28.255157,2023-03-22,2023-01-23,active
589,1991,"[{'cpl': 1100, 'cpql': 3666.6666666666665, 'cpsv': 12222.22222222222, 'leads': 18.181818181818183, 'qrate': 30, 'budget': 20000, 'qleads': 5.454545454545455, 'source': 'google', 'svdone': 1.6363636363636365, 'svrate': 30, 'subsource': 'display_ri'}, {'cpl': 100, 'cpql': 1000, 'cpsv': 10000, 'leads': 200, 'qrate': 10, 'budget': 20000, 'qleads': 20, 'source': 'whatsapp', 'svdone': 2, 'svrate': 10, 'subsource': 'whatsapp'}, {'cpl': 900, 'cpql': 2250, 'cpsv': 7499.999999999999, 'leads': 44.44444444444444, 'qrate': 40, 'budget': 40000, 'qleads': 17.77777777777778, 'source': 'facebook', 'svdone': 5.333333333333334, 'svrate': 30, 'subsource': 'remarketing'}, {'cpl': 1300, 'cpql': 3714.2857142857147, 'cpsv': 9285.714285714286, 'leads': 61.53846153846154, 'qrate': 35, 'budget': 80000, 'qleads': 21.538461538461537, 'source': 'google', 'svdone': 8.615384615384615, 'svrate': 40, 'subsource': 'search_ri'}]",March 2023,,2023-02-28 06:23:09.421239,2023-02-28 06:26:03.266713,2023-03-15,2023-02-28,inactive
